name,cls,file,line,refs
gamepadGetButtons,,ho/i2csensor_seesaw.cpp,676,2
displayGamepadVisual,,ho/i2csensor_seesaw_oled.h,14,2
gamepadOLEDModeAvailable,,ho/i2csensor_seesaw_oled.h,140,2
gamepadInputHandler,,ho/i2csensor_seesaw_oled.h,154,2
streamSeesawGamepadSensorCard,,ho/i2csensor_seesaw_web.h,7,2
streamSeesawGamepadSensorBindButtons,,ho/i2csensor_seesaw_web.h,39,2
streamSeesawGamepadSensorJs,,ho/i2csensor_seesaw_web.h,44,2
streamSeesawGamepadDashboardDef,,ho/i2csensor_seesaw_web.h,139,2
isPresenceConnected,,ho/i2csensor_sths34pf80.cpp,89,2
readRegisters,,ho/i2csensor_sths34pf80.cpp,145,2
cmd_presenceautostart,,ho/i2csensor_sths34pf80.cpp,441,2
displayPresenceData,,ho/i2csensor_sths34pf80_oled.h,11,2
presenceOLEDModeAvailable,,ho/i2csensor_sths34pf80_oled.h,69,2
presenceInputHandler,,ho/i2csensor_sths34pf80_oled.h,83,2
streamSTHS34PF80PresenceSensorCard,,ho/i2csensor_sths34pf80_web.h,116,2
streamSTHS34PF80PresenceSensorBindButtons,,ho/i2csensor_sths34pf80_web.h,137,2
streamSTHS34PF80PresenceDashboardDef,,ho/i2csensor_sths34pf80_web.h,142,2
streamSTHS34PF80PresenceSensorJs,,ho/i2csensor_sths34pf80_web.h,147,2
readToFDistance,,ho/i2csensor_vl53l4cx.cpp,63,2
cmd_tofautostart,,ho/i2csensor_vl53l4cx.cpp,618,2
isToFConnected,,ho/i2csensor_vl53l4cx.cpp,773,2
displayToFData,,ho/i2csensor_vl53l4cx_oled.h,11,2
tofOLEDModeAvailable,,ho/i2csensor_vl53l4cx_oled.h,56,2
tofInputHandler,,ho/i2csensor_vl53l4cx_oled.h,70,2
streamVL53L4CXTofSensorCard,,ho/i2csensor_vl53l4cx_web.h,7,2
streamVL53L4CXTofSensorBindButtons,,ho/i2csensor_vl53l4cx_web.h,31,2
streamVL53L4CXTofSensorJs,,ho/i2csensor_vl53l4cx_web.h,35,2
streamVL53L4CXTofDashboardDef,,ho/i2csensor_vl53l4cx_web.h,112,2
bleIdfInit,,ho/BLE_IDF.cpp,661,3
bleIdfDeinit,,ho/BLE_IDF.cpp,738,3
bleIdfIsRunning,,ho/BLE_IDF.cpp,764,3
bleIdfStartServer,,ho/BLE_IDF.cpp,768,3
bleIdfStartClient,,ho/BLE_IDF.cpp,819,3
bleIdfGetMode,,ho/BLE_IDF.cpp,868,3
bleIdfGetState,,ho/BLE_IDF.cpp,872,3
bleIdfServerBroadcastResponse,,ho/BLE_IDF.cpp,904,3
bleIdfServerSendSensorData,,ho/BLE_IDF.cpp,921,3
bleIdfServerSendEvent,,ho/BLE_IDF.cpp,945,3
bleIdfServerSendSystemStatus,,ho/BLE_IDF.cpp,978,3
bleIdfEnableStream,,ho/BLE_IDF.cpp,1009,3
bleIdfDisableStream,,ho/BLE_IDF.cpp,1013,3
bleIdfSetStreamInterval,,ho/BLE_IDF.cpp,1017,3
bleIdfIsStreamEnabled,,ho/BLE_IDF.cpp,1022,3
bleIdfIsConnected,,ho/BLE_IDF.cpp,1026,3
bleIdfUpdateStreams,,ho/BLE_IDF.cpp,1030,3
bleIdfClientWrite,,ho/BLE_IDF.cpp,1060,3
bleIdfClientScan,,ho/BLE_IDF.cpp,1070,3
bleIdfClientConnect,,ho/BLE_IDF.cpp,1081,3
bleIdfClientDisconnect,,ho/BLE_IDF.cpp,1092,3
bleIdfClientIsConnected,,ho/BLE_IDF.cpp,1101,3
bleIdfGetStatus,,ho/BLE_IDF.cpp,1107,3
bleIdfGetConnectionCount,,ho/BLE_IDF.cpp,1133,3
bleIdfGetConnectionInfo,,ho/BLE_IDF.cpp,1137,3
bleIdfSessionTick,,ho/BLE_IDF.cpp,1150,3
bleRegisterBuiltinPeers,,ho/BLE_Peers.cpp,63,3
bleFindPeerByName,,ho/BLE_Peers.cpp,113,3
blePeersWriteJson,,ho/BLE_Peers.cpp,378,3
blePeersReadJson,,ho/BLE_Peers.cpp,401,3
bleUpdateMACCache,,ho/Bluetooth.cpp,255,3
bleDeviceTypeToString,,ho/Bluetooth.cpp,270,3
bleIdentifyDeviceByMAC,,ho/Bluetooth.cpp,282,3
onConnect,,ho/Bluetooth.cpp,314,3
onDisconnect,,ho/Bluetooth.cpp,370,3
processBleCommandLine,,ho/Bluetooth.cpp,592,3
processIncomingBLECommand,,ho/Bluetooth.cpp,791,3
getBLEConnectionDuration,,ho/Bluetooth.cpp,1125,3
getBLEStatus,,ho/Bluetooth.cpp,1338,3
bleApplySettings,,ho/Bluetooth.cpp,1362,3
cmd_blestatus,,ho/Bluetooth.cpp,1397,3
bleGetRecentMessages,,ho/Bluetooth.cpp,2075,3
isExpectedEchoWindow,,ho/G2_Glasses.cpp,535,3
onConnect,,ho/G2_Glasses.cpp,1185,3
onDisconnect,,ho/G2_Glasses.cpp,1189,3
micRecCloseLocked,,ho/G2_Glasses.cpp,1319,3
micWavCloseLocked,,ho/G2_Glasses.cpp,1419,3
resetMicProbeStats,,ho/G2_Glasses.cpp,1609,3
handleAudioNotify,,ho/G2_Glasses.cpp,1620,3
evenCoreResCode,,ho/G2_Glasses.cpp,2946,3
buildG2StatusSnapshot,,ho/G2_Glasses.cpp,3253,3
renderCircleBar,,ho/G2_Glasses.cpp,3461,3
g2FindPageByName,,ho/G2_Glasses.cpp,3585,3
g2ShowMicDetail,,ho/G2_Glasses.cpp,3935,3
g2MicDetailHandleTap,,ho/G2_Glasses.cpp,3956,3
g2ShowSensorLive,,ho/G2_Glasses.cpp,4086,3
registerG2Pages,,ho/G2_Glasses.cpp,4113,3
shouldDedupHijackTap,,ho/G2_Glasses.cpp,4237,3
handleHijackMenuTap,,ho/G2_Glasses.cpp,4330,3
sendHijackShutdown,,ho/G2_Glasses.cpp,4465,3
onDisplayOffWhileHijacked,,ho/G2_Glasses.cpp,4492,3
handleEnvelope,,ho/G2_Glasses.cpp,4816,3
sendEnvelopeNoMutex,,ho/G2_Glasses.cpp,5266,3
sendToBoth,,ho/G2_Glasses.cpp,5388,3
beatOne,,ho/G2_Glasses.cpp,5578,3
attemptMissingArmRecovery,,ho/G2_Glasses.cpp,5693,3
heartbeatTimerCallback,,ho/G2_Glasses.cpp,5880,3
startHeartbeatTimer,,ho/G2_Glasses.cpp,5886,3
g2ConnectSync,,ho/G2_Glasses.cpp,6410,3
bleConnectInit,,ho/G2_Glasses.cpp,6588,3
bleConnectShutdown,,ho/G2_Glasses.cpp,6621,3
g2ConnectSavedSync,,ho/G2_Glasses.cpp,6687,3
g2BothConnected,,ho/G2_Glasses.cpp,6772,3
g2WaitForBothConnected,,ho/G2_Glasses.cpp,6816,3
fillTempleMac,,ho/G2_Glasses.cpp,6825,3
sendMenuFailedAndSettle,,ho/G2_Glasses.cpp,7713,3
g2ShowMultiLine,,ho/G2_Glasses.cpp,7803,3
dupPageSwapItems,,ho/G2_Glasses.cpp,7925,3
pageSwapInit,,ho/G2_Glasses.cpp,8357,3
tapDispatcherInit,,ho/G2_Glasses.cpp,8546,3
tapDispatcherEnqueue,,ho/G2_Glasses.cpp,8586,3
liveTextIsActive,,ho/G2_Glasses.cpp,9516,3
liveTextKickRefresh,,ho/G2_Glasses.cpp,9520,3
liveTextExitToHijackMenu,,ho/G2_Glasses.cpp,9532,3
renderStatusCompound,,ho/G2_Glasses.cpp,9663,3
g2LensStartOverlay,,ho/G2_Glasses.cpp,10258,3
g2LensSetOverlayExpiredCb,,ho/G2_Glasses.cpp,10273,3
g2SetEventCallback,,ho/G2_Glasses.cpp,10408,3
g2Tick,,ho/G2_Glasses.cpp,10412,3
g2TempleStatus,,ho/G2_Glasses.cpp,10464,3
parseHexNibble,,ho/G2_Glasses.cpp,10980,3
parseHexBytes,,ho/G2_Glasses.cpp,10986,3
pickMicArm,,ho/G2_Glasses.cpp,11251,3
pickImgEnvelopeGapMs,,ho/G2_Glasses.cpp,12355,3
cmd_g2bmp,,ho/G2_Glasses.cpp,13721,3
g2ShowBmpFile,,ho/G2_Glasses.cpp,13875,3
g2ShowBmpFileFullScreen,,ho/G2_Glasses.cpp,14997,3
g2LensInOverlay,,ho/G2_Glasses.h,796,3
copyTag,,ho/G2_HijackFsm.cpp,204,3
applyEvent,,ho/G2_HijackFsm.cpp,212,3
postEvent,,ho/G2_HijackFsm.cpp,281,3
streamPresetIsHeader,,ho/G2_Page_CameraSettings.cpp,164,3
cycleBool,,ho/G2_Page_CameraSettings.cpp,234,3
fmtUnsignedInt,,ho/G2_Page_CameraSettings.cpp,267,3
fmtBool,,ho/G2_Page_CameraSettings.cpp,271,3
buildResolutionPickerRows,,ho/G2_Page_CameraSettings.cpp,421,3
showResolutionPicker,,ho/G2_Page_CameraSettings.cpp,443,3
buildStreamPickerRows,,ho/G2_Page_CameraSettings.cpp,456,3
bailIfNotReady,,ho/G2_Page_ESPNow.cpp,119,3
showStatsMenu,,ho/G2_Page_ESPNow.cpp,486,3
collectBondSensorIdx,,ho/G2_Page_ESPNow.cpp,547,3
showBondDetailMenu,,ho/G2_Page_ESPNow.cpp,598,3
chatBuildPages,,ho/G2_Page_ESPNow.cpp,741,3
clearJsonViewerState,,ho/G2_Page_Files.cpp,440,3
showJsonFileViaTextWidget,,ho/G2_Page_Files.cpp,456,3
showFileInfo,,ho/G2_Page_Files.cpp,526,3
g2ShowFilesPage,,ho/G2_Page_Files.cpp,603,3
filesOverlayExpired,,ho/G2_Page_Files.cpp,812,3
g2FilesTick,,ho/G2_Page_Files.cpp,818,3
g2ShowNetworkPage,,ho/G2_Page_Network.cpp,162,3
showEspNowDevices,,ho/G2_Page_Network.cpp,464,3
netScanMarkFinished,,ho/G2_Page_Network.cpp,774,3
runNetworkScanFlow,,ho/G2_Page_Network.cpp,784,3
wifiPendingWatchdogTask,,ho/G2_Page_Network.cpp,898,3
buildActionRows,,ho/G2_Page_Power.cpp,68,3
g2ShowSensorList,,ho/G2_Page_Sensors.cpp,462,3
sensorFeature,,ho/G2_Page_Sensors.cpp,736,3
rebuildAndShowModuleList,,ho/G2_Page_Settings.cpp,351,3
exitJsonViewBackToModuleList,,ho/G2_Page_Settings.cpp,365,3
g2ShowSettingsPage,,ho/G2_Page_Settings.cpp,579,3
imgProbeWorkerImpl,,ho/G2_Page_TestSuite.cpp,954,3
buildSelectionListsRows,,ho/G2_Page_TestSuite.cpp,1176,3
buildSelectionMixedRows,,ho/G2_Page_TestSuite.cpp,1190,3
buildActionsRows,,ho/G2_Page_TestSuite.cpp,1661,3
buildPayloadTextBlob,,ho/G2_Page_TestSuite.cpp,1861,3
actionHideAICard,,ho/G2_Page_TestSuite.cpp,2886,3
actionToggleMicFeed,,ho/G2_Page_TestSuite.cpp,2895,3
actionHeapSnapshot,,ho/G2_Page_TestSuite.cpp,2911,3
actionLensStateDump,,ho/G2_Page_TestSuite.cpp,2922,3
appendChar,,ho/G2_Page_TextEntry.cpp,109,3
ringPushStatusEvent,,ho/G2_Ring.cpp,150,3
onConnect,,ho/G2_Ring.cpp,565,3
onDisconnect,,ho/G2_Ring.cpp,568,3
ringSpoofSendOnce,,ho/G2_Ring.cpp,1027,3
displayInit,,ho/HAL_Display.cpp,27,3
inputIsButtonPressed,,ho/HAL_Input.cpp,171,3
inputGetX,,ho/HAL_Input.cpp,203,3
inputGetY,,ho/HAL_Input.cpp,208,3
inputGetButtonsRaw,,ho/HAL_Input.cpp,213,3
inputButtonsToLogical,,ho/HAL_Input.cpp,218,3
inputGetButtonsLogical,,ho/HAL_Input.cpp,236,3
sensorStatusBump,,ho/HardwareOne.cpp,358,3
getCurrentCommandOutputMask,,ho/HardwareOne.cpp,690,3
commandExecTask,,ho/HardwareOne.cpp,701,3
ensureFileViewBuffers,,ho/HardwareOne.cpp,897,3
perfPrintLoopHealth,,ho/HardwareOne.cpp,1073,3
hardwareone_setup,,ho/HardwareOne.cpp,1160,3
hardwareone_loop,,ho/HardwareOne.cpp,1999,3
oledEspNowDisplayMainMenu,,ho/OLED_ESPNow.cpp,253,3
oledEspNowDisplayStatus,,ho/OLED_ESPNow.cpp,329,3
oledEspNowDisplayRooms,,ho/OLED_ESPNow.cpp,463,3
oledEspNowDisplayPairing,,ho/OLED_ESPNow.cpp,593,3
oledEspNowMainMenuUp,,ho/OLED_ESPNow.cpp,618,3
oledEspNowMainMenuDown,,ho/OLED_ESPNow.cpp,624,3
oledEspNowMainMenuSelect,,ho/OLED_ESPNow.cpp,630,3
oledEspNowDisplayDeviceList,,ho/OLED_ESPNow.cpp,663,3
oledEspNowDisplayDeviceDetail,,ho/OLED_ESPNow.cpp,703,3
oledEspNowDisplayModeSelect,,ho/OLED_ESPNow.cpp,814,3
oledEspNowHandleInput,,ho/OLED_ESPNow.cpp,856,3
oledEspNowSelectDevice,,ho/OLED_ESPNow.cpp,1191,3
oledEspNowOpenModeSelector,,ho/OLED_ESPNow.cpp,1213,3
oledEspNowSelectMode,,ho/OLED_ESPNow.cpp,1226,3
oledEspNowUnpairDevice,,ho/OLED_ESPNow.cpp,1239,3
oledEspNowDrawStatusIcon,,ho/OLED_ESPNow.cpp,1515,3
oledEspNowValidateMessagePtr,,ho/OLED_ESPNow.cpp,1536,3
oledEspNowDisplayRemoteForm,,ho/OLED_ESPNow.cpp,1581,3
oledEspNowHandleRemoteFormInput,,ho/OLED_ESPNow.cpp,1634,3
oledEspNowSendTextMessage,,ho/OLED_ESPNow.cpp,1718,3
oledEspNowSendRemoteCommand,,ho/OLED_ESPNow.cpp,1756,3
oledEspNowDisplaySettings,,ho/OLED_ESPNow.cpp,1820,3
oledEspNowHandleSettingsInput,,ho/OLED_ESPNow.cpp,1919,3
oledEspNowApplySettingsEdit,,ho/OLED_ESPNow.cpp,2008,3
oledEspNowDisplayDeviceConfig,,ho/OLED_ESPNow.cpp,2069,3
oledEspNowHandleDeviceConfigInput,,ho/OLED_ESPNow.cpp,2104,3
oledEspNowApplyDeviceConfigEdit,,ho/OLED_ESPNow.cpp,2183,3
drawFTSFooter,,ho/OLED_FirstTimeSetup.cpp,39,3
waitForButtonPress,,ho/OLED_FirstTimeSetup.cpp,62,3
drawProgressBar,,ho/OLED_Mode_Animations.cpp,345,3
showFirstTimeSetupPrompt,,ho/OLED_Mode_Animations.cpp,363,3
showFirstTimeSetupProgress,,ho/OLED_Mode_Animations.cpp,372,3
showSetupCompleteMessage,,ho/OLED_Mode_Animations.cpp,384,3
showNormalBootProgress,,ho/OLED_Mode_Animations.cpp,391,3
oledAuthModeInit,,ho/OLED_Mode_Auth.cpp,415,3
bluetoothToggleConfirmedMenu,,ho/OLED_Mode_Bluetooth.cpp,46,3
getCLIViewerSelectedIndex,,ho/OLED_Mode_CLI.cpp,39,3
startInputKeyboard,,ho/OLED_Mode_CLIInput.cpp,33,3
oledFilePickerTitle,,ho/OLED_Mode_FileBrowser.cpp,116,3
firePickerCallback,,ho/OLED_Mode_FileBrowser.cpp,137,3
cycleSourceForward,,ho/OLED_Mode_FileBrowser.cpp,205,3
oledFileBrowserStartEspnowReceive,,ho/OLED_Mode_FileBrowser.cpp,480,3
oledFileBrowserStartEspnowSend,,ho/OLED_Mode_FileBrowser.cpp,490,3
initFileBrowser,,ho/OLED_Mode_FileBrowser.cpp,516,3
prepareFileBrowserData,,ho/OLED_Mode_FileBrowser.cpp,594,3
displayFileBrowserRendered,,ho/OLED_Mode_FileBrowser.cpp,724,3
oledFileBrowserUp,,ho/OLED_Mode_FileBrowser.cpp,968,3
oledFileBrowserDown,,ho/OLED_Mode_FileBrowser.cpp,979,3
oledFileBrowserSelect,,ho/OLED_Mode_FileBrowser.cpp,990,3
oledFileBrowserBack,,ho/OLED_Mode_FileBrowser.cpp,1002,3
displayLLM_chat,,ho/OLED_Mode_LLM.cpp,271,3
oledLoggingModeInit,,ho/OLED_Mode_Logging.cpp,344,3
scanTrackFiles,,ho/OLED_Mode_Map.cpp,588,3
drawMapMenu,,ho/OLED_Mode_Map.cpp,740,3
mapRenderTask,,ho/OLED_Mode_Map.cpp,917,3
menuAvailRank,,ho/OLED_Mode_Menu.cpp,85,3
menuAvailRank,,ho/OLED_Mode_Menu.cpp,116,3
oledMenuExecuteItem,,ho/OLED_Mode_Menu.cpp,134,3
mainMenuPopulate,,ho/OLED_Mode_Menu.cpp,204,3
sensorMenuPopulate,,ho/OLED_Mode_Menu.cpp,301,3
displayLogo,,ho/OLED_Mode_Menu.cpp,353,3
prepareNetworkData,,ho/OLED_Mode_Network.cpp,84,3
initNetworkMainScroll,,ho/OLED_Mode_Network.cpp,128,3
wifiAddReset,,ho/OLED_Mode_Network.cpp,398,3
wifiAddKeyboardTick,,ho/OLED_Mode_Network.cpp,420,3
displaySavedNetworksRendered,,ho/OLED_Mode_Network.cpp,465,3
displayEspNow,,ho/OLED_Mode_Network.cpp,660,3
prepareWebStatsData,,ho/OLED_Mode_Network.cpp,718,3
prepareMeshStatusData,,ho/OLED_Mode_Network.cpp,813,3
collectValidRemoteSensors,,ho/OLED_Mode_Network.cpp,939,3
populateRemoteSensorScroll,,ho/OLED_Mode_Network.cpp,949,3
displayPower,,ho/OLED_Mode_Power.cpp,75,3
displayPowerCPU,,ho/OLED_Mode_Power.cpp,94,3
displayPowerSleep,,ho/OLED_Mode_Power.cpp,108,3
isRemoteSensorEnabled,,ho/OLED_Mode_Remote.cpp,88,3
isRemoteSensorConnected,,ho/OLED_Mode_Remote.cpp,94,3
bondMenuUp,,ho/OLED_Mode_Remote.cpp,406,3
bondMenuDown,,ho/OLED_Mode_Remote.cpp,426,3
prepareConnectedSensorsData,,ho/OLED_Mode_Sensors.cpp,65,3
displayConnectedSensorsRendered,,ho/OLED_Mode_Sensors.cpp,112,3
displaySensorData,,ho/OLED_Mode_Sensors.cpp,190,3
displayConnectedSensors,,ho/OLED_Mode_Sensors.cpp,309,3
startAuthFlow,,ho/OLED_Mode_SetPattern.cpp,60,3
displayMemoryStats,,ho/OLED_Mode_System.cpp,77,3
displayCustomText,,ho/OLED_Mode_System.cpp,184,3
displayUnavailable,,ho/OLED_Mode_System.cpp,202,3
prepareMemoryData,,ho/OLED_Mode_System.cpp,276,3
prepareSystemStatusData,,ho/OLED_Mode_System.cpp,395,3
freeSubmenu,,ho/OLED_Mode_UnifiedMenu.cpp,77,3
buildUnifiedMenu,,ho/OLED_Mode_UnifiedMenu.cpp,330,3
executeMenuItem,,ho/OLED_Mode_UnifiedMenu.cpp,358,3
loadRemoteSettingsModules,,ho/OLED_RemoteSettings.cpp,136,3
applyRemoteSettingChange,,ho/OLED_RemoteSettings.cpp,242,3
getSettingCurrentValue,,ho/OLED_SettingsEditor.cpp,137,3
handleSettingsEditorInput,,ho/OLED_SettingsEditor.cpp,392,3
bluetoothToggleConfirmedQuick,,ho/OLED_SettingsEditor.cpp,807,3
httpToggleConfirmedQuick,,ho/OLED_SettingsEditor.cpp,833,3
initQuickItems,,ho/OLED_SettingsEditor.cpp,860,3
displayQuickSettings,,ho/OLED_SettingsEditor.cpp,876,3
quickSettingsInputHandler,,ho/OLED_SettingsEditor.cpp,923,3
renderWiFiPage,,ho/OLED_SetupWizard.cpp,413,3
handleTogglePageInput,,ho/OLED_SetupWizard.cpp,506,3
handleModePage,,ho/OLED_SetupWizard.cpp,863,3
getOLEDSetupModeSelection,,ho/OLED_SetupWizard.cpp,966,3
getOLEDArchetypeSelection,,ho/OLED_SetupWizard.cpp,1115,3
getOLEDThemeSelection,,ho/OLED_SetupWizard.cpp,1195,3
oledDrawButton,,ho/OLED_UI.cpp,41,3
oledDrawTextCentered,,ho/OLED_UI.cpp,128,3
oledUIButtonLabel,,ho/OLED_UI.cpp,137,3
oledToastActive,,ho/OLED_UI.cpp,172,3
oledToastRender,,ho/OLED_UI.cpp,184,3
oledDialogHandleInput,,ho/OLED_UI.cpp,314,3
oledDialogRender,,ho/OLED_UI.cpp,358,3
oledProgressClose,,ho/OLED_UI.cpp,434,3
oledProgressActive,,ho/OLED_UI.cpp,439,3
oledProgressRender,,ho/OLED_UI.cpp,443,3
oledPairingRibbonActive,,ho/OLED_UI.cpp,544,3
oledPairingRibbonUpdate,,ho/OLED_UI.cpp,548,3
drawPairingIcon,,ho/OLED_UI.cpp,618,3
oledPairingRibbonRender,,ho/OLED_UI.cpp,721,3
oledUIRender,,ho/OLED_UI.cpp,819,3
oledRenderFooter,,ho/OLED_Utils.cpp,112,3
oledNotificationAdd,,ho/OLED_Utils.cpp,200,3
oledNotificationUnreadCount,,ho/OLED_Utils.cpp,234,3
oledNotificationMarkAllRead,,ho/OLED_Utils.cpp,243,3
oledNotificationClear,,ho/OLED_Utils.cpp,249,3
oledRenderHeader,,ho/OLED_Utils.cpp,269,3
displayNotifications,,ho/OLED_Utils.cpp,451,3
oledContentInit,,ho/OLED_Utils.cpp,706,3
oledContentBegin,,ho/OLED_Utils.cpp,718,3
oledContentScrollUp,,ho/OLED_Utils.cpp,819,3
oledContentScrollDown,,ho/OLED_Utils.cpp,830,3
getCharAt,,ho/OLED_Utils.cpp,1295,3
oledKeyboardMoveUp,,ho/OLED_Utils.cpp,1791,3
oledKeyboardMoveDown,,ho/OLED_Utils.cpp,1799,3
oledKeyboardMoveLeft,,ho/OLED_Utils.cpp,1807,3
oledKeyboardMoveRight,,ho/OLED_Utils.cpp,1815,3
oledKeyboardAdvance,,ho/OLED_Utils.cpp,1836,3
oledKeyboardSelectChar,,ho/OLED_Utils.cpp,1860,3
oledKeyboardSetAutocomplete,,ho/OLED_Utils.cpp,1932,3
oledKeyboardTriggerAutocomplete,,ho/OLED_Utils.cpp,1938,3
oledKeyboardSelectSuggestion,,ho/OLED_Utils.cpp,1961,3
drawOLEDFooter,,ho/OLED_Utils.cpp,2306,3
buildOLEDCommand,,ho/OLED_Utils.cpp,2612,3
oledIsDirty,,ho/OLED_Utils.cpp,2689,3
oledClearDirty,,ho/OLED_Utils.cpp,2701,3
printRegisteredOLEDModes,,ho/OLED_Utils.cpp,2957,3
stopOLEDDisplay,,ho/OLED_Utils.cpp,3102,3
cmd_oled_enabled,,ho/OLED_Utils.cpp,3427,3
cmd_oled_bootmode,,ho/OLED_Utils.cpp,3484,3
cmd_oled_defaultmode,,ho/OLED_Utils.cpp,3512,3
cmd_oled_bootduration,,ho/OLED_Utils.cpp,3540,3
cmd_oled_updateinterval,,ho/OLED_Utils.cpp,3553,3
cmd_oled_brightness,,ho/OLED_Utils.cpp,3566,3
cmd_oled_thermalscale,,ho/OLED_Utils.cpp,3600,3
cmd_oled_thermalcolormode,,ho/OLED_Utils.cpp,3613,3
cmd_oledstart,,ho/OLED_Utils.cpp,3634,3
cmd_oledstop,,ho/OLED_Utils.cpp,3650,3
cmd_oledstatus,,ho/OLED_Utils.cpp,3778,3
loadCachedManifest,,ho/OLED_Utils.cpp,4578,3
isInRemoteSubmenu,,ho/OLED_Utils.cpp,4717,3
getRemoteSubmenuItems,,ho/OLED_Utils.cpp,4722,3
getRemoteSubmenuItemCount,,ho/OLED_Utils.cpp,4727,3
getRemoteSubmenuSelection,,ho/OLED_Utils.cpp,4732,3
getRemoteSubmenuId,,ho/OLED_Utils.cpp,4743,3
oledCycleDataSource,,ho/OLED_Utils.cpp,5294,3
oledEarlyInit,,ho/OLED_Utils.cpp,6201,3
oledApplySettings,,ho/OLED_Utils.cpp,6236,3
localDisplaySessionTick,,ho/OLED_Utils.cpp,6253,3
oledDisplayOff,,ho/OLED_Utils.cpp,6318,3
oledDisplayOn,,ho/OLED_Utils.cpp,6472,3
oledShowSleepScreen,,ho/OLED_Utils.cpp,6482,3
setCaptureBuffer,,ho/System_AuthIdentity.cpp,200,3
clearCaptureBuffer,,ho/System_AuthIdentity.cpp,208,3
extractJsonBool,,ho/System_Automation.cpp,218,3
suspendAutomationSystem,,ho/System_Automation.cpp,799,3
resumeAutomationSystem,,ho/System_Automation.cpp,805,3
cmd_automation_delete,,ho/System_Automation.cpp,1367,3
cmd_automation,,ho/System_Automation.cpp,1779,3
triggersFromJson,,ho/System_Automation.cpp,2244,3
nextFire,,ho/System_Automation.cpp,2265,3
validateConditionSyntax,,ho/System_Automation.cpp,2457,3
validateConditionalChain,,ho/System_Automation.cpp,2824,3
evaluateConditionalChain,,ho/System_Automation.cpp,2915,3
cmd_validate_conditions,,ho/System_Automation.cpp,3332,3
classifyAndNotify,,ho/System_Battery.cpp,307,3
initBattery,,ho/System_Battery.cpp,355,3
batteryLogAppend,,ho/System_Battery.cpp,597,3
batteryLogTick,,ho/System_Battery.cpp,659,3
scSodiumReady,,ho/System_BleSecureChannel.cpp,82,3
scDerivePsk,,ho/System_BleSecureChannel.cpp,141,3
requireMasterOnlinePeer,,ho/System_BondedPeer.cpp,56,3
cachedSettingsHash,,ho/System_BondedPeer.cpp,101,3
readCachedSettingsJson,,ho/System_BondedPeer.cpp,112,3
readCachedSchemaJson,,ho/System_BondedPeer.cpp,122,3
requestSettingsSync,,ho/System_BondedPeer.cpp,146,3
requestSchemaSync,,ho/System_BondedPeer.cpp,171,3
cliModeTick,,ho/System_CLIMode.cpp,69,3
cliModeDispatchInput,,ho/System_CLIMode.cpp,77,3
getCameraMutex,,ho/System_Camera_DVP.cpp,33,3
cameraDimsForFramesize,,ho/System_Camera_DVP.cpp,127,3
setCameraQuality,,ho/System_Camera_DVP.cpp,785,3
captureFrameAtResolution,,ho/System_Camera_DVP.cpp,803,3
captureTinyFrame,,ho/System_Camera_DVP.cpp,861,3
cameraPowerRequestStartAsync,,ho/System_Camera_DVP.cpp,992,3
cameraPowerRequestStopAsync,,ho/System_Camera_DVP.cpp,997,3
cameraPowerRequestStartSync,,ho/System_Camera_DVP.cpp,1006,3
cameraPowerRequestStopSync,,ho/System_Camera_DVP.cpp,1021,3
cmd_camera,,ho/System_Camera_DVP.cpp,1065,3
cmd_camerastart,,ho/System_Camera_DVP.cpp,1070,3
cmd_camerastop,,ho/System_Camera_DVP.cpp,1078,3
cmd_cameracapture,,ho/System_Camera_DVP.cpp,1084,3
cmd_camerares,,ho/System_Camera_DVP.cpp,1101,3
cmd_cameraframesize,,ho/System_Camera_DVP.cpp,1162,3
cmd_cameraquality,,ho/System_Camera_DVP.cpp,1193,3
cmd_cameratiny,,ho/System_Camera_DVP.cpp,1227,3
cmd_camerabrightness,,ho/System_Camera_DVP.cpp,1264,3
cmd_cameracontrast,,ho/System_Camera_DVP.cpp,1288,3
cmd_camerasaturation,,ho/System_Camera_DVP.cpp,1312,3
cmd_camerawb,,ho/System_Camera_DVP.cpp,1336,3
cmd_camerasharpness,,ho/System_Camera_DVP.cpp,1362,3
cmd_cameradenoise,,ho/System_Camera_DVP.cpp,1388,3
cmd_cameraeffect,,ho/System_Camera_DVP.cpp,1414,3
cmd_cameraexposure,,ho/System_Camera_DVP.cpp,1440,3
cmd_camerahmirror,,ho/System_Camera_DVP.cpp,1852,3
cmd_cameravflip,,ho/System_Camera_DVP.cpp,1874,3
sdCardIsMountedForStatus,,ho/System_Camera_Video.cpp,14,3
sdCardIsWritableForStatus,,ho/System_Camera_Video.cpp,18,3
startVideoRecording,,ho/System_Camera_Video.cpp,337,3
stopVideoRecording,,ho/System_Camera_Video.cpp,428,3
deleteVideoRecording,,ho/System_Camera_Video.cpp,492,3
handleVideoRecordingsList,,ho/System_Camera_Video.cpp,504,3
handleVideoRecordingFile,,ho/System_Camera_Video.cpp,544,3
tzOffsetQuarterHours,,ho/System_Clock.cpp,35,3
ageSeconds,,ho/System_Clock.h,65,3
registerCommand,,ho/System_Command.cpp,52,3
registerCommands,,ho/System_Command.cpp,70,3
initializeCommandSystem,,ho/System_Command.cpp,270,3
argMac,CommandArgs,ho/System_Command.cpp,418,3
